shop_id,model_id,available_units
SHOP3022,MOD2043,33.0
SHOP3012,MOD2104,
SHOP3026,MOD2197,
SHOP3092,MOD2197,
SHOP3044,MOD2131,
SHOP3099,MOD2067,
SHOP3052,MOD2197,18.0
SHOP3052,MOD2197,14.0
SHOP3020,MOD2016,
SHOP3048,MOD2044,34.0
SHOP3023,MOD2015,30.0
SHOP3021,MOD2088,
SHOP3077,MOD2030,
SHOP3045,MOD2019,
SHOP3001,MOD2124,13.0
SHOP3020,MOD2013,
SHOP3026,MOD2185,
SHOP3030,MOD2102,7.0
SHOP3078,MOD2137,
SHOP3094,MOD2064,
SHOP3017,MOD2080,27.0
SHOP3060,MOD2158,
SHOP3073,MOD2093,17.0
SHOP3084,MOD2130,
SHOP3024,MOD2016,
SHOP3058,MOD2120,29.0
SHOP3092,MOD2015,18.0
SHOP3020,MOD2099,21.0
SHOP3056,MOD2093,
SHOP3066,MOD2124,13.0
SHOP3082,MOD2086,
SHOP3092,MOD2085,
SHOP3061,MOD2032,
SHOP3041,MOD2049,
SHOP3005,MOD2037,
SHOP3024,MOD2177,
SHOP3096,MOD2029,27.0
SHOP3096,MOD2029,26.0
SHOP3096,MOD2029,24.0
SHOP3084,MOD2045,22.0
SHOP3002,MOD2106,
SHOP3098,MOD2005,
SHOP3085,MOD2199,
SHOP3099,MOD2157,
SHOP3063,MOD2115,
SHOP3011,MOD2001,
SHOP3010,MOD2126,26.0
SHOP3053,MOD2096,
SHOP3032,MOD2009,
SHOP3097,MOD2050,17.0
SHOP3046,MOD2112,20.0
SHOP3046,MOD2112,26.0
SHOP3076,MOD2160,
SHOP3005,MOD2000,26.0
SHOP3005,MOD2000,28.0
SHOP3068,MOD2197,
SHOP3023,MOD2009,
SHOP3024,MOD2127,22.0
SHOP3018,MOD2030,6.0
SHOP3072,MOD2178,
SHOP3012,MOD2112,
SHOP3035,MOD2069,
SHOP3052,MOD2032,16.0
SHOP3030,MOD2107,
SHOP3022,MOD2068,38.0
SHOP3047,MOD2161,
SHOP3093,MOD2002,
SHOP3043,MOD2093,
SHOP3033,MOD2133,23.0
SHOP3018,MOD2045,
SHOP3005,MOD2009,26.0
SHOP3061,MOD2124,
SHOP3069,MOD2088,
SHOP3094,MOD2175,
SHOP3074,MOD2076,
SHOP3019,MOD2199,
SHOP3050,MOD2078,5.0
SHOP3050,MOD2078,9.0
SHOP3037,MOD2121,19.0
SHOP3006,MOD2171,
SHOP3011,MOD2151,
SHOP3005,MOD2020,
SHOP3067,MOD2085,21.0
SHOP3067,MOD2085,31.0
SHOP3079,MOD2065,
SHOP3026,MOD2058,
SHOP3068,MOD2194,
SHOP3059,MOD2065,
SHOP3070,MOD2086,
SHOP3047,MOD2124,
SHOP3039,MOD2114,18.0
SHOP3047,MOD2105,
SHOP3031,MOD2000,19.0
SHOP3087,MOD2006,
SHOP3081,MOD2003,20.0
SHOP3085,MOD2095,
SHOP3011,MOD2122,
SHOP3048,MOD2050,15.0
SHOP3018,MOD2184,29.0
SHOP3093,MOD2062,
SHOP3083,MOD2079,
SHOP3067,MOD2007,
SHOP3091,MOD2052,
SHOP3071,MOD2193,34.0
SHOP3066,MOD2114,
SHOP3009,MOD2093,
SHOP3083,MOD2034,8.0
SHOP3083,MOD2034,41.0
SHOP3062,MOD2079,
SHOP3038,MOD2011,
SHOP3032,MOD2056,
SHOP3039,MOD2193,
SHOP3023,MOD2116,
SHOP3094,MOD2126,
SHOP3000,MOD2068,5.0
SHOP3007,MOD2100,
SHOP3044,MOD2010,
SHOP3038,MOD2074,37.0
SHOP3025,MOD2076,
SHOP3052,MOD2108,25.0
SHOP3086,MOD2114,
SHOP3074,MOD2086,
SHOP3083,MOD2199,11.0
SHOP3083,MOD2199,7.0
SHOP3002,MOD2121,24.0
SHOP3021,MOD2063,2.0
SHOP3036,MOD2121,19.0
SHOP3044,MOD2171,
SHOP3008,MOD2196,
SHOP3082,MOD2126,
SHOP3043,MOD2149,
SHOP3027,MOD2125,
SHOP3003,MOD2028,33.0
SHOP3099,MOD2135,32.0
SHOP3099,MOD2135,7.0
SHOP3011,MOD2057,
SHOP3042,MOD2167,
SHOP3020,MOD2199,
SHOP3091,MOD2018,
SHOP3083,MOD2095,38.0
SHOP3083,MOD2095,18.0
SHOP3083,MOD2095,31.0
SHOP3017,MOD2054,
SHOP3032,MOD2063,7.0
SHOP3032,MOD2063,13.0
SHOP3013,MOD2028,
SHOP3084,MOD2155,
SHOP3016,MOD2194,8.0
SHOP3016,MOD2194,12.0
SHOP3061,MOD2007,
SHOP3036,MOD2171,16.0
SHOP3086,MOD2152,
SHOP3083,MOD2197,16.0
SHOP3063,MOD2051,33.0
SHOP3073,MOD2092,
SHOP3054,MOD2199,
SHOP3003,MOD2141,
SHOP3031,MOD2064,
SHOP3011,MOD2147,21.0
SHOP3024,MOD2070,6.0
SHOP3061,MOD2189,30.0
SHOP3057,MOD2112,18.0
SHOP3039,MOD2141,2.0
SHOP3055,MOD2033,
SHOP3005,MOD2100,23.0
SHOP3089,MOD2170,8.0
SHOP3051,MOD2061,15.0
SHOP3051,MOD2061,31.0
SHOP3051,MOD2061,33.0
SHOP3051,MOD2198,46.0
SHOP3055,MOD2158,
SHOP3058,MOD2128,
SHOP3012,MOD2146,
SHOP3019,MOD2016,
SHOP3078,MOD2028,
SHOP3089,MOD2016,
SHOP3073,MOD2082,
SHOP3018,MOD2131,
SHOP3079,MOD2162,
SHOP3044,MOD2108,13.0
SHOP3023,MOD2021,5.0
SHOP3068,MOD2067,
SHOP3040,MOD2182,
SHOP3030,MOD2002,29.0
SHOP3046,MOD2017,
SHOP3073,MOD2152,
SHOP3053,MOD2037,
SHOP3092,MOD2099,
SHOP3074,MOD2165,11.0
SHOP3024,MOD2038,
SHOP3026,MOD2150,19.0
SHOP3070,MOD2179,
SHOP3097,MOD2164,
SHOP3019,MOD2146,
SHOP3028,MOD2193,
SHOP3057,MOD2033,19.0
SHOP3048,MOD2156,31.0
SHOP3038,MOD2086,
SHOP3052,MOD2193,
SHOP3070,MOD2022,
SHOP3003,MOD2163,
SHOP3013,MOD2117,23.0
SHOP3059,MOD2121,
SHOP3049,MOD2131,
SHOP3045,MOD2138,4.0
SHOP3061,MOD2188,21.0
SHOP3060,MOD2113,
SHOP3061,MOD2089,
SHOP3094,MOD2176,
SHOP3040,MOD2143,
SHOP3048,MOD2118,
SHOP3053,MOD2187,
SHOP3031,MOD2001,
SHOP3045,MOD2139,
SHOP3089,MOD2150,
SHOP3032,MOD2169,10.0
SHOP3093,MOD2177,
SHOP3047,MOD2120,
SHOP3038,MOD2173,
SHOP3048,MOD2191,
SHOP3067,MOD2072,43.0
SHOP3067,MOD2072,31.0
SHOP3067,MOD2072,48.0
SHOP3097,MOD2162,
SHOP3032,MOD2132,
SHOP3086,MOD2082,
SHOP3035,MOD2183,27.0
SHOP3062,MOD2005,
SHOP3078,MOD2021,35.0
SHOP3031,MOD2175,
SHOP3093,MOD2060,
SHOP3025,MOD2116,
SHOP3071,MOD2187,
SHOP3013,MOD2023,
SHOP3055,MOD2054,23.0
SHOP3002,MOD2081,36.0
SHOP3015,MOD2035,32.0
SHOP3059,MOD2176,19.0
SHOP3059,MOD2176,21.0
SHOP3059,MOD2176,13.0
SHOP3082,MOD2069,
SHOP3006,MOD2121,16.0
SHOP3075,MOD2000,
SHOP3027,MOD2077,26.0
SHOP3055,MOD2166,13.0
SHOP3055,MOD2166,22.0
SHOP3055,MOD2166,2.0
SHOP3025,MOD2049,
SHOP3044,MOD2080,
SHOP3001,MOD2013,35.0
SHOP3068,MOD2021,32.0
SHOP3032,MOD2081,
SHOP3049,MOD2197,21.0
SHOP3049,MOD2197,26.0
SHOP3081,MOD2080,13.0
SHOP3080,MOD2110,
SHOP3088,MOD2045,
SHOP3073,MOD2122,28.0
SHOP3058,MOD2198,
SHOP3024,MOD2001,
SHOP3064,MOD2070,
SHOP3091,MOD2175,
SHOP3085,MOD2114,
SHOP3077,MOD2108,26.0
SHOP3060,MOD2147,
SHOP3085,MOD2136,
SHOP3098,MOD2132,
SHOP3081,MOD2033,17.0
SHOP3081,MOD2033,35.0
SHOP3041,MOD2125,
SHOP3009,MOD2122,
SHOP3001,MOD2168,
SHOP3013,MOD2094,
SHOP3006,MOD2016,
SHOP3086,MOD2007,
SHOP3011,MOD2110,
SHOP3043,MOD2069,
SHOP3059,MOD2010,
SHOP3019,MOD2184,20.0
SHOP3022,MOD2031,17.0
SHOP3018,MOD2196,
SHOP3049,MOD2135,
SHOP3055,MOD2134,27.0
SHOP3055,MOD2001,
SHOP3037,MOD2054,
SHOP3035,MOD2179,15.0
SHOP3069,MOD2095,11.0
SHOP3095,MOD2184,
SHOP3000,MOD2090,
SHOP3072,MOD2096,
SHOP3062,MOD2192,
SHOP3017,MOD2044,
SHOP3004,MOD2182,19.0
SHOP3072,MOD2117,
SHOP3014,MOD2072,
SHOP3052,MOD2050,
SHOP3051,MOD2172,15.0
SHOP3050,MOD2192,14.0
SHOP3042,MOD2094,
SHOP3089,MOD2184,
SHOP3044,MOD2104,
SHOP3079,MOD2185,19.0
SHOP3079,MOD2185,34.0
SHOP3052,MOD2012,
SHOP3078,MOD2031,
SHOP3017,MOD2088,
SHOP3057,MOD2128,
SHOP3054,MOD2000,
SHOP3073,MOD2065,
SHOP3004,MOD2043,
SHOP3033,MOD2105,2.0
SHOP3081,MOD2145,36.0
SHOP3065,MOD2053,
SHOP3019,MOD2169,
SHOP3078,MOD2086,24.0
SHOP3082,MOD2156,
SHOP3052,MOD2112,22.0
SHOP3055,MOD2123,
SHOP3059,MOD2009,26.0
SHOP3051,MOD2171,
SHOP3042,MOD2068,
SHOP3099,MOD2108,
SHOP3063,MOD2080,
SHOP3025,MOD2026,10.0
SHOP3065,MOD2160,18.0
SHOP3065,MOD2160,27.0
SHOP3014,MOD2141,23.0
SHOP3014,MOD2141,30.0
SHOP3027,MOD2079,
SHOP3011,MOD2166,19.0
SHOP3020,MOD2149,13.0
SHOP3037,MOD2108,22.0
SHOP3085,MOD2169,
SHOP3093,MOD2051,
SHOP3041,MOD2061,
SHOP3025,MOD2165,
SHOP3025,MOD2198,
SHOP3081,MOD2173,
SHOP3017,MOD2074,21.0
SHOP3032,MOD2073,
SHOP3036,MOD2106,
SHOP3070,MOD2171,
SHOP3024,MOD2126,
SHOP3002,MOD2108,19.0
SHOP3052,MOD2005,
SHOP3034,MOD2194,
SHOP3025,MOD2168,
SHOP3006,MOD2134,
SHOP3000,MOD2121,
SHOP3095,MOD2027,
SHOP3019,MOD2097,
SHOP3020,MOD2144,1.0
SHOP3022,MOD2106,11.0
SHOP3082,MOD2091,
SHOP3063,MOD2120,33.0
SHOP3046,MOD2129,24.0
SHOP3067,MOD2082,
SHOP3030,MOD2053,
SHOP3014,MOD2091,9.0
SHOP3031,MOD2174,23.0
SHOP3057,MOD2172,18.0
SHOP3076,MOD2042,9.0
SHOP3076,MOD2042,28.0
SHOP3014,MOD2064,
SHOP3034,MOD2116,
SHOP3015,MOD2071,14.0
SHOP3070,MOD2114,
SHOP3037,MOD2133,
SHOP3035,MOD2074,
SHOP3044,MOD2161,6.0
SHOP3063,MOD2133,
SHOP3010,MOD2145,
SHOP3053,MOD2012,
SHOP3075,MOD2186,17.0
SHOP3061,MOD2001,
SHOP3085,MOD2123,
SHOP3069,MOD2070,19.0
SHOP3056,MOD2070,
SHOP3022,MOD2119,
SHOP3059,MOD2098,
SHOP3044,MOD2046,
SHOP3027,MOD2075,
SHOP3072,MOD2173,38.0
SHOP3053,MOD2015,
SHOP3054,MOD2019,
SHOP3053,MOD2147,
SHOP3092,MOD2049,
SHOP3066,MOD2086,
SHOP3034,MOD2102,
SHOP3083,MOD2104,
SHOP3071,MOD2103,
SHOP3066,MOD2098,8.0
SHOP3001,MOD2157,
SHOP3070,MOD2034,19.0
SHOP3012,MOD2105,19.0
SHOP3044,MOD2112,3.0
SHOP3005,MOD2015,
SHOP3013,MOD2025,
SHOP3068,MOD2026,33.0
SHOP3068,MOD2026,16.0
SHOP3093,MOD2115,
SHOP3047,MOD2162,
SHOP3051,MOD2093,
SHOP3005,MOD2112,
SHOP3051,MOD2013,21.0
SHOP3071,MOD2101,
SHOP3097,MOD2002,
SHOP3003,MOD2058,9.0
SHOP3017,MOD2138,
SHOP3085,MOD2080,
SHOP3064,MOD2170,
SHOP3014,MOD2075,
SHOP3049,MOD2195,
SHOP3036,MOD2100,31.0
SHOP3036,MOD2100,19.0
SHOP3026,MOD2159,26.0
SHOP3067,MOD2037,
SHOP3083,MOD2049,
SHOP3002,MOD2174,
SHOP3021,MOD2167,19.0
SHOP3093,MOD2186,10.0
SHOP3065,MOD2181,
SHOP3006,MOD2154,23.0
SHOP3093,MOD2195,
SHOP3087,MOD2034,
SHOP3063,MOD2149,21.0
SHOP3061,MOD2114,
SHOP3003,MOD2012,
SHOP3006,MOD2011,
SHOP3050,MOD2157,13.0
SHOP3037,MOD2070,31.0
SHOP3068,MOD2060,
SHOP3067,MOD2114,
SHOP3006,MOD2086,19.0
SHOP3012,MOD2007,
SHOP3001,MOD2008,
SHOP3094,MOD2021,2.0
SHOP3064,MOD2030,
SHOP3082,MOD2079,
SHOP3082,MOD2031,
SHOP3001,MOD2033,
SHOP3022,MOD2078,
SHOP3074,MOD2071,
SHOP3062,MOD2055,
SHOP3073,MOD2193,15.0
SHOP3029,MOD2069,
SHOP3000,MOD2000,13.0
SHOP3038,MOD2050,
SHOP3052,MOD2006,
SHOP3043,MOD2006,23.0
SHOP3090,MOD2049,18.0
SHOP3062,MOD2146,
SHOP3011,MOD2108,
SHOP3009,MOD2068,
SHOP3096,MOD2124,2.0
SHOP3096,MOD2124,14.0
SHOP3042,MOD2072,
SHOP3008,MOD2011,
SHOP3076,MOD2027,
SHOP3036,MOD2153,
SHOP3022,MOD2122,
SHOP3084,MOD2014,30.0
SHOP3030,MOD2104,
SHOP3092,MOD2035,
SHOP3071,MOD2009,
SHOP3068,MOD2041,1.0
SHOP3011,MOD2044,
SHOP3019,MOD2050,12.0
SHOP3088,MOD2091,
SHOP3043,MOD2028,
SHOP3082,MOD2006,
SHOP3036,MOD2192,
SHOP3025,MOD2166,19.0
SHOP3088,MOD2132,26.0
SHOP3005,MOD2024,
SHOP3058,MOD2164,
SHOP3021,MOD2155,
SHOP3029,MOD2025,26.0
SHOP3017,MOD2155,
SHOP3016,MOD2032,4.0
SHOP3001,MOD2138,
SHOP3088,MOD2069,
SHOP3073,MOD2190,28.0
SHOP3073,MOD2190,22.0
SHOP3078,MOD2020,
SHOP3004,MOD2028,
SHOP3078,MOD2143,
SHOP3078,MOD2036,22.0
SHOP3049,MOD2030,
SHOP3057,MOD2143,21.0
SHOP3057,MOD2143,24.0
SHOP3074,MOD2125,11.0
SHOP3040,MOD2034,
SHOP3024,MOD2071,
SHOP3010,MOD2116,19.0
SHOP3071,MOD2028,12.0
SHOP3058,MOD2015,
SHOP3077,MOD2090,30.0
SHOP3017,MOD2068,
SHOP3034,MOD2182,
SHOP3029,MOD2194,
SHOP3013,MOD2046,15.0
SHOP3028,MOD2095,14.0
SHOP3063,MOD2042,
SHOP3095,MOD2057,
SHOP3067,MOD2057,21.0
SHOP3069,MOD2159,35.0
SHOP3045,MOD2161,
SHOP3072,MOD2113,
SHOP3047,MOD2194,16.0
SHOP3032,MOD2053,4.0
SHOP3058,MOD2050,
SHOP3070,MOD2082,
SHOP3074,MOD2198,
SHOP3019,MOD2087,
SHOP3024,MOD2042,
SHOP3081,MOD2156,
SHOP3087,MOD2186,24.0
SHOP3016,MOD2088,
SHOP3022,MOD2034,13.0
SHOP3022,MOD2034,17.0
SHOP3022,MOD2034,16.0
SHOP3022,MOD2034,36.0
SHOP3012,MOD2055,
SHOP3058,MOD2089,
SHOP3079,MOD2093,21.0
SHOP3079,MOD2093,28.0
SHOP3011,MOD2042,19.0
SHOP3095,MOD2167,
SHOP3021,MOD2057,
SHOP3072,MOD2100,28.0
SHOP3052,MOD2144,0.0
SHOP3052,MOD2144,6.0
SHOP3012,MOD2120,
SHOP3039,MOD2151,
SHOP3009,MOD2092,
SHOP3010,MOD2071,
SHOP3080,MOD2021,
SHOP3014,MOD2036,20.0
SHOP3030,MOD2140,
SHOP3056,MOD2122,
SHOP3076,MOD2161,
SHOP3050,MOD2061,2.0
SHOP3096,MOD2125,21.0
SHOP3087,MOD2159,14.0
SHOP3017,MOD2160,31.0
SHOP3017,MOD2160,19.0
SHOP3028,MOD2025,
SHOP3069,MOD2132,
SHOP3030,MOD2137,
SHOP3065,MOD2030,7.0
SHOP3098,MOD2045,
SHOP3029,MOD2091,28.0
SHOP3051,MOD2084,
SHOP3072,MOD2115,
SHOP3092,MOD2021,26.0
SHOP3029,MOD2111,13.0
SHOP3022,MOD2165,
SHOP3033,MOD2057,11.0
SHOP3087,MOD2167,
SHOP3045,MOD2012,
SHOP3045,MOD2120,
SHOP3037,MOD2071,21.0
SHOP3079,MOD2060,
SHOP3012,MOD2052,
SHOP3082,MOD2116,
SHOP3024,MOD2104,
SHOP3014,MOD2129,
SHOP3034,MOD2068,
SHOP3005,MOD2063,
SHOP3094,MOD2077,
SHOP3067,MOD2044,13.0
SHOP3086,MOD2165,
SHOP3025,MOD2117,
SHOP3042,MOD2101,14.0
SHOP3002,MOD2162,
SHOP3011,MOD2071,
SHOP3059,MOD2137,
SHOP3091,MOD2191,
SHOP3021,MOD2144,15.0
SHOP3004,MOD2109,
SHOP3042,MOD2079,
SHOP3022,MOD2121,9.0
SHOP3022,MOD2179,18.0
SHOP3005,MOD2016,
SHOP3057,MOD2065,
SHOP3065,MOD2002,
SHOP3053,MOD2155,
SHOP3093,MOD2055,
SHOP3020,MOD2069,
SHOP3048,MOD2060,
SHOP3053,MOD2146,
SHOP3007,MOD2199,
SHOP3022,MOD2011,
SHOP3047,MOD2085,
SHOP3061,MOD2103,
SHOP3048,MOD2051,9.0
SHOP3094,MOD2028,
SHOP3013,MOD2066,31.0
SHOP3080,MOD2184,12.0
SHOP3016,MOD2085,
SHOP3010,MOD2157,20.0
SHOP3078,MOD2069,
SHOP3023,MOD2086,
SHOP3057,MOD2064,
SHOP3061,MOD2130,
SHOP3081,MOD2078,
SHOP3015,MOD2182,
SHOP3063,MOD2148,9.0
SHOP3059,MOD2192,
SHOP3088,MOD2145,
SHOP3069,MOD2166,
SHOP3093,MOD2196,
SHOP3055,MOD2151,
SHOP3090,MOD2044,
SHOP3074,MOD2115,
SHOP3034,MOD2189,20.0
SHOP3009,MOD2136,16.0
SHOP3095,MOD2016,13.0
SHOP3095,MOD2016,25.0
SHOP3039,MOD2040,
SHOP3011,MOD2049,
SHOP3032,MOD2171,12.0
SHOP3046,MOD2166,
SHOP3002,MOD2089,8.0
SHOP3065,MOD2091,
SHOP3033,MOD2030,
SHOP3082,MOD2038,8.0
SHOP3042,MOD2006,
SHOP3037,MOD2135,
SHOP3063,MOD2079,
SHOP3067,MOD2198,21.0
SHOP3061,MOD2196,
SHOP3053,MOD2176,
SHOP3025,MOD2048,
SHOP3053,MOD2086,
SHOP3017,MOD2109,19.0
SHOP3092,MOD2047,
SHOP3090,MOD2113,
SHOP3065,MOD2171,
SHOP3043,MOD2053,
SHOP3098,MOD2164,
SHOP3039,MOD2189,1.0
SHOP3068,MOD2061,26.0
SHOP3075,MOD2046,14.0
SHOP3081,MOD2043,
SHOP3029,MOD2160,
SHOP3026,MOD2195,16.0
SHOP3059,MOD2160,
SHOP3001,MOD2167,
SHOP3073,MOD2063,19.0
SHOP3073,MOD2063,18.0
SHOP3039,MOD2059,
SHOP3077,MOD2059,
SHOP3090,MOD2014,
SHOP3031,MOD2107,
SHOP3087,MOD2131,
SHOP3010,MOD2175,24.0
SHOP3054,MOD2065,43.0
SHOP3008,MOD2179,
SHOP3071,MOD2035,44.0
SHOP3043,MOD2107,13.0
SHOP3030,MOD2154,
SHOP3057,MOD2016,
SHOP3059,MOD2038,
SHOP3036,MOD2042,
SHOP3083,MOD2018,20.0
SHOP3073,MOD2022,15.0
SHOP3030,MOD2150,
SHOP3023,MOD2060,
SHOP3054,MOD2003,23.0
SHOP3032,MOD2172,
SHOP3011,MOD2186,
SHOP3061,MOD2004,
SHOP3092,MOD2028,
SHOP3082,MOD2193,
SHOP3035,MOD2110,
SHOP3042,MOD2083,
SHOP3032,MOD2032,12.0
SHOP3091,MOD2078,
SHOP3035,MOD2115,8.0
SHOP3035,MOD2115,23.0
SHOP3068,MOD2114,
SHOP3046,MOD2142,
SHOP3027,MOD2179,
SHOP3076,MOD2029,
SHOP3093,MOD2067,3.0
SHOP3009,MOD2124,34.0
SHOP3005,MOD2101,
SHOP3082,MOD2028,
SHOP3060,MOD2135,
SHOP3025,MOD2070,
SHOP3004,MOD2088,
SHOP3090,MOD2079,19.0
SHOP3022,MOD2076,28.0
SHOP3022,MOD2076,21.0
SHOP3086,MOD2083,
SHOP3094,MOD2149,
SHOP3074,MOD2019,
SHOP3078,MOD2180,
SHOP3057,MOD2101,19.0
SHOP3057,MOD2101,13.0
SHOP3093,MOD2090,
SHOP3004,MOD2018,
SHOP3037,MOD2006,
SHOP3033,MOD2037,
SHOP3083,MOD2196,
SHOP3061,MOD2062,
SHOP3029,MOD2038,
SHOP3002,MOD2151,
SHOP3074,MOD2194,
SHOP3021,MOD2089,
SHOP3034,MOD2144,19.0
SHOP3028,MOD2048,
SHOP3085,MOD2104,
SHOP3035,MOD2190,
SHOP3045,MOD2022,
SHOP3006,MOD2180,
SHOP3027,MOD2106,4.0
SHOP3006,MOD2058,
SHOP3017,MOD2171,13.0
SHOP3030,MOD2084,
SHOP3074,MOD2069,37.0
SHOP3040,MOD2060,
SHOP3030,MOD2118,
SHOP3073,MOD2161,
SHOP3030,MOD2192,
SHOP3079,MOD2028,
SHOP3001,MOD2023,
SHOP3068,MOD2158,
SHOP3034,MOD2128,27.0
SHOP3001,MOD2029,
SHOP3063,MOD2170,
SHOP3081,MOD2132,22.0
SHOP3063,MOD2191,
SHOP3031,MOD2189,
SHOP3094,MOD2018,
SHOP3053,MOD2097,5.0
SHOP3039,MOD2038,3.0
SHOP3039,MOD2038,10.0
SHOP3077,MOD2029,
SHOP3075,MOD2015,0.0
SHOP3025,MOD2142,
SHOP3007,MOD2139,
SHOP3082,MOD2145,10.0
SHOP3082,MOD2145,12.0
SHOP3082,MOD2088,
SHOP3036,MOD2130,
SHOP3027,MOD2141,24.0
SHOP3027,MOD2141,26.0
SHOP3056,MOD2144,6.0
SHOP3046,MOD2104,18.0
SHOP3083,MOD2094,
SHOP3075,MOD2021,
SHOP3050,MOD2151,25.0
SHOP3023,MOD2121,
SHOP3054,MOD2033,
SHOP3090,MOD2074,
SHOP3044,MOD2086,
SHOP3059,MOD2101,
SHOP3078,MOD2113,7.0
SHOP3008,MOD2158,
SHOP3080,MOD2026,6.0
SHOP3072,MOD2188,
SHOP3028,MOD2133,15.0
SHOP3048,MOD2159,
SHOP3001,MOD2131,
SHOP3081,MOD2069,
SHOP3079,MOD2046,
SHOP3093,MOD2052,
SHOP3091,MOD2164,
SHOP3041,MOD2178,
SHOP3051,MOD2009,18.0
SHOP3010,MOD2131,26.0
SHOP3042,MOD2098,
SHOP3021,MOD2119,17.0
SHOP3050,MOD2027,3.0
SHOP3037,MOD2016,
SHOP3031,MOD2161,11.0
SHOP3050,MOD2176,
SHOP3013,MOD2150,
SHOP3045,MOD2066,31.0
SHOP3045,MOD2066,22.0
SHOP3091,MOD2029,15.0
SHOP3058,MOD2097,
SHOP3010,MOD2109,
SHOP3090,MOD2162,24.0
SHOP3096,MOD2041,
SHOP3026,MOD2005,
SHOP3042,MOD2050,
SHOP3060,MOD2120,
SHOP3096,MOD2044,
SHOP3003,MOD2046,
SHOP3029,MOD2198,
SHOP3090,MOD2176,
SHOP3084,MOD2131,
SHOP3015,MOD2047,20.0
SHOP3004,MOD2153,
SHOP3064,MOD2186,
SHOP3040,MOD2157,
SHOP3043,MOD2141,29.0
SHOP3025,MOD2027,
SHOP3071,MOD2096,5.0
SHOP3071,MOD2096,34.0
SHOP3012,MOD2076,
SHOP3083,MOD2126,24.0
SHOP3053,MOD2077,28.0
SHOP3085,MOD2049,
SHOP3034,MOD2081,24.0
SHOP3012,MOD2187,
SHOP3072,MOD2154,9.0
SHOP3067,MOD2197,
SHOP3018,MOD2193,
SHOP3037,MOD2045,21.0
SHOP3020,MOD2168,25.0
SHOP3064,MOD2024,
SHOP3081,MOD2176,
SHOP3006,MOD2188,
SHOP3084,MOD2179,16.0
SHOP3078,MOD2048,26.0
SHOP3062,MOD2135,
SHOP3018,MOD2022,
SHOP3075,MOD2162,
SHOP3010,MOD2017,
SHOP3002,MOD2101,19.0
SHOP3052,MOD2191,
SHOP3027,MOD2166,31.0
SHOP3004,MOD2071,
SHOP3099,MOD2079,
SHOP3090,MOD2031,
SHOP3068,MOD2049,
SHOP3049,MOD2059,
SHOP3024,MOD2066,
SHOP3042,MOD2002,
SHOP3092,MOD2070,17.0
SHOP3014,MOD2142,
SHOP3029,MOD2094,14.0
SHOP3039,MOD2126,
SHOP3090,MOD2164,31.0
SHOP3037,MOD2098,
SHOP3079,MOD2133,32.0
SHOP3058,MOD2030,
SHOP3050,MOD2013,19.0
SHOP3083,MOD2014,8.0
SHOP3064,MOD2071,17.0
SHOP3052,MOD2109,
SHOP3070,MOD2143,
SHOP3062,MOD2057,
SHOP3091,MOD2061,24.0
SHOP3038,MOD2054,14.0
SHOP3020,MOD2175,
SHOP3028,MOD2061,
SHOP3062,MOD2128,
SHOP3053,MOD2091,
SHOP3022,MOD2161,22.0
SHOP3003,MOD2172,
SHOP3061,MOD2164,1.0
SHOP3043,MOD2094,16.0
SHOP3043,MOD2094,19.0
SHOP3014,MOD2008,
SHOP3007,MOD2149,
SHOP3072,MOD2062,
SHOP3000,MOD2118,
SHOP3094,MOD2141,10.0
SHOP3035,MOD2134,
SHOP3070,MOD2099,
SHOP3036,MOD2145,26.0
SHOP3051,MOD2063,
SHOP3078,MOD2117,
SHOP3017,MOD2172,
SHOP3032,MOD2199,
SHOP3076,MOD2115,
SHOP3015,MOD2132,29.0
SHOP3028,MOD2113,
SHOP3015,MOD2136,
SHOP3085,MOD2001,6.0
SHOP3015,MOD2087,
SHOP3054,MOD2140,9.0
SHOP3054,MOD2140,32.0
SHOP3052,MOD2151,
SHOP3084,MOD2100,
SHOP3051,MOD2038,
SHOP3093,MOD2199,
SHOP3073,MOD2032,
SHOP3039,MOD2119,
SHOP3010,MOD2090,4.0
SHOP3044,MOD2017,19.0
SHOP3091,MOD2022,
SHOP3007,MOD2179,10.0
SHOP3059,MOD2069,
SHOP3074,MOD2093,
SHOP3066,MOD2113,27.0
SHOP3005,MOD2021,
SHOP3009,MOD2178,
SHOP3003,MOD2018,25.0
SHOP3072,MOD2060,
SHOP3016,MOD2112,
SHOP3035,MOD2023,
SHOP3052,MOD2172,13.0
SHOP3017,MOD2053,
SHOP3034,MOD2064,
SHOP3054,MOD2155,
SHOP3078,MOD2189,
SHOP3064,MOD2187,
SHOP3053,MOD2135,
SHOP3057,MOD2032,
SHOP3087,MOD2149,
SHOP3085,MOD2153,
SHOP3000,MOD2110,
SHOP3050,MOD2010,19.0
SHOP3040,MOD2190,
SHOP3056,MOD2071,
SHOP3037,MOD2042,
SHOP3022,MOD2153,19.0
SHOP3057,MOD2162,
SHOP3015,MOD2162,30.0
SHOP3045,MOD2102,
SHOP3017,MOD2079,
SHOP3034,MOD2151,12.0
SHOP3060,MOD2106,
SHOP3068,MOD2002,9.0
SHOP3068,MOD2002,14.0
SHOP3068,MOD2002,27.0
SHOP3075,MOD2019,21.0
SHOP3097,MOD2035,
SHOP3019,MOD2109,
