final_price,revenue,discount,brand,ram_gb,storage_gb,rating,city
40375.09,80750.18,20.16,Samsung,6,64,3.5,Kolkatta
25387.28,25387.28,5.49,Motorola,12,64,3.6,Chennai
8263.14,8263.14,22.94,Samsung,6,256,3.3,Mumbai
42533.2,85066.4,7.08,Samsung,12,64,3.0,Bangalore
18787.94,18787.94,17.91,Samsung,12,64,4.5,Hydrabad
33408.26,66816.52,27.9,Xiaomi,4,64,3.3,Pune
14541.13,14541.13,21.59,vivo,4,512,4.2,Bangalore
17048.89,17048.89,28.36,Xiaomi,12,64,3.3,Hydrabad
46938.95,93877.9,17.11,OnePlus,6,512,5.0,Jaipur
20386.47,20386.47,15.5,OnePlus,6,128,4.4,Ahmedbad
20290.39,20290.39,29.41,vivo,6,128,4.8,Bangalore
45628.86,91257.72,26.67,Xiaomi,12,128,3.3,Delhi
15862.04,15862.04,7.58,Samsung,8,64,4.7,Delhi
20636.02,20636.02,13.97,Apple,6,512,4.1,Jaipur
38770.34,38770.34,4.97,realme,8,512,4.6,Kolkatta
24662.15,24662.15,19.41,OnePlus,4,64,4.2,Mumbai
14590.81,14590.81,17.9,vivo,4,128,3.3,Jaipur
45584.41,91168.82,4.17,Apple,4,64,3.5,Mumbai
7306.7,7306.7,4.3,vivo,8,64,3.5,Jaipur
24071.7,48143.4,13.38,vivo,4,64,4.2,Jaipur
28203.04,28203.04,10.25,realme,12,256,4.2,Kolkatta
26442.09,52884.18,22.22,OPPO,4,512,4.7,Bangalore
21091.51,21091.51,11.41,realme,6,128,5.0,Kolkatta
40029.84,80059.68,3.51,Motorola,6,128,3.1,Delhi
25243.33,25243.33,13.81,Samsung,4,256,4.7,Mumbai
19933.38,19933.38,29.96,realme,8,128,3.5,Jaipur
21493.22,21493.22,2.75,Apple,4,512,4.7,Mumbai
14359.79,14359.79,1.8,Samsung,4,512,3.6,Bangalore
26731.89,26731.89,1.54,Samsung,12,512,3.6,Ahmedbad
11311.37,11311.37,29.18,OPPO,8,256,3.5,Jaipur
27930.66,27930.66,27.53,Apple,6,512,3.9,Ahmedbad
21775.79,21775.79,28.09,realme,6,512,3.4,Ahmedbad
5984.49,5984.49,18.7,realme,12,512,4.6,Chennai
70237.12,140474.24,8.88,Apple,6,512,5.0,Ahmedbad
17765.99,17765.99,27.71,Apple,4,512,4.9,Bangalore
23801.86,23801.86,3.15,Apple,4,512,3.5,Bangalore
31461.25,31461.25,0.95,Xiaomi,4,512,3.2,Hydrabad
22369.58,22369.58,25.38,realme,6,128,3.3,Ahmedbad
21920.95,21920.95,1.47,realme,12,64,3.6,Chennai
29310.58,29310.58,19.41,realme,4,256,3.1,Kolkatta
20784.79,20784.79,27.69,vivo,6,128,3.1,Bangalore
24888.1,24888.1,10.41,OnePlus,12,64,4.7,Mumbai
15857.21,15857.21,27.1,Motorola,8,128,3.3,Pune
23178.71,23178.71,15.4,OnePlus,4,128,3.4,Hydrabad
18840.85,18840.85,20.88,Motorola,4,256,3.4,Ahmedbad
19301.93,19301.93,27.19,Apple,12,512,4.6,Jaipur
20844.84,20844.84,21.26,OnePlus,8,256,4.0,Mumbai
18336.18,18336.18,26.47,vivo,4,64,3.1,Hydrabad
23641.0,23641.0,28.43,Xiaomi,4,128,3.6,Suratt
28954.22,28954.22,13.36,OPPO,6,64,4.7,Ahmedbad
57430.79,114861.58,16.44,realme,12,256,4.6,Bangalore
24757.15,24757.15,15.47,Samsung,4,256,3.8,Hydrabad
21966.62,21966.62,2.6,realme,4,64,3.1,Delhi
33652.93,33652.93,9.54,OnePlus,4,128,4.5,Bangalore
30175.99,60351.98,12.09,Samsung,8,64,4.2,Ahmedbad
25290.94,25290.94,18.71,Xiaomi,12,128,3.6,Ahmedbad
46019.54,92039.08,26.83,vivo,8,128,4.7,Kolkatta
13421.41,13421.41,24.48,vivo,4,128,4.7,Bangalore
25330.58,50661.16,8.85,vivo,4,64,4.1,Delhi
7817.59,7817.59,28.43,Samsung,4,128,4.4,Kolkatta
18417.24,36834.48,29.63,Xiaomi,8,64,4.8,Suratt
27455.61,54911.22,15.49,Samsung,8,128,3.3,Suratt
17960.97,17960.97,28.63,realme,12,256,3.7,Ahmedbad
15661.44,15661.44,28.0,Motorola,8,128,4.2,Kolkatta
13465.25,13465.25,24.31,Motorola,8,128,3.6,Ahmedbad
23997.23,23997.23,8.96,OnePlus,12,64,4.3,Chennai
25088.92,25088.92,20.16,realme,12,256,4.6,Bangalore
43267.69,86535.38,14.44,Samsung,6,64,3.1,Ahmedbad
10794.02,10794.02,11.35,OPPO,4,64,3.4,Suratt
28490.47,28490.47,26.69,Motorola,4,128,4.2,Ahmedbad
31470.76,31470.76,5.18,vivo,8,64,3.2,Kolkatta
27994.5,27994.5,24.75,OnePlus,4,128,3.9,Ahmedbad
32743.43,32743.43,20.72,realme,12,128,3.3,Ahmedbad
27414.75,27414.75,0.31,vivo,4,256,4.6,Jaipur
21979.29,21979.29,8.37,Apple,6,512,3.2,Kolkatta
14719.54,14719.54,11.28,realme,8,64,4.0,Mumbai
11613.44,11613.44,16.42,vivo,4,64,4.8,Bangalore
20993.54,20993.54,11.84,Motorola,4,256,3.5,Mumbai
23075.24,23075.24,2.98,Samsung,12,64,4.4,Jaipur
24913.09,24913.09,18.59,OnePlus,4,64,4.7,Jaipur
38655.96,38655.96,10.82,Motorola,6,64,3.5,Hydrabad
33092.39,66184.78,8.63,OnePlus,4,512,4.6,Jaipur
19056.59,19056.59,8.13,Motorola,6,128,4.5,Mumbai
28014.82,56029.64,21.79,OPPO,6,128,4.5,Pune
24613.01,24613.01,17.88,OPPO,8,256,4.7,Ahmedbad
24603.15,24603.15,2.5,realme,6,512,4.5,Pune
36447.68,72895.36,1.29,OnePlus,4,128,4.6,Hydrabad
16430.86,16430.86,14.76,realme,4,128,4.3,Kolkatta
42721.85,85443.7,10.01,OnePlus,4,256,4.6,Pune
22877.04,22877.04,15.05,Apple,8,128,4.0,Ahmedbad
20609.82,20609.82,16.38,Apple,4,64,4.0,Bangalore
14421.1,14421.1,15.16,OPPO,4,512,3.6,Suratt
18318.94,18318.94,20.93,Xiaomi,4,64,3.1,Ahmedbad
13464.08,13464.08,26.05,OnePlus,4,64,3.9,Pune
7907.16,7907.16,27.61,Samsung,4,128,4.2,Bangalore
39854.31,79708.62,1.38,Motorola,6,64,3.6,Pune
15778.87,15778.87,21.91,OPPO,6,512,3.6,Ahmedbad
33917.53,67835.06,19.34,OPPO,12,256,4.9,Delhi
19657.78,19657.78,24.88,vivo,6,512,3.4,Hydrabad
7268.53,7268.53,21.08,Motorola,8,256,4.5,Pune
23316.92,23316.92,16.63,OnePlus,12,128,4.8,Pune
14284.12,14284.12,2.71,OnePlus,12,512,4.1,Bangalore
17290.15,34580.3,24.76,realme,12,512,4.2,Mumbai
18397.45,18397.45,10.37,Samsung,8,512,3.1,Suratt
19480.6,19480.6,3.59,OPPO,6,512,4.1,Bangalore
12894.29,12894.29,23.23,vivo,6,64,4.7,Bangalore
24776.85,24776.85,11.41,OnePlus,12,128,3.3,Suratt
32873.03,65746.06,13.41,Samsung,8,64,4.2,Hydrabad
13118.14,13118.14,27.95,OnePlus,4,64,3.5,Jaipur
7314.47,7314.47,24.32,OPPO,4,512,3.2,Bangalore
38591.38,38591.38,0.88,realme,4,128,4.0,Bangalore
28067.16,28067.16,9.25,Xiaomi,8,128,4.3,Mumbai
49469.33,98938.66,16.42,vivo,4,512,4.1,Suratt
20368.18,20368.18,19.27,OPPO,12,256,3.5,Kolkatta
48611.13,97222.26,6.29,Motorola,12,128,3.1,Suratt
21661.98,21661.98,11.85,Samsung,8,128,4.1,Jaipur
15827.36,15827.36,21.67,Motorola,6,64,3.7,Delhi
22225.32,22225.32,29.8,OPPO,12,128,3.5,Jaipur
10418.28,10418.28,20.05,OPPO,4,64,3.1,Delhi
29220.47,29220.47,16.36,Apple,4,128,5.0,Mumbai
34553.92,34553.92,0.69,Apple,8,128,3.5,Jaipur
23393.25,46786.5,10.24,OPPO,4,64,4.0,Kolkatta
15673.28,15673.28,24.94,Samsung,12,256,3.5,Pune
27628.47,27628.47,14.64,vivo,12,64,3.7,Delhi
21044.91,42089.82,19.59,Xiaomi,8,64,3.4,Chennai
10600.67,10600.67,1.15,Xiaomi,4,128,3.3,Delhi
18800.8,18800.8,29.0,realme,6,512,3.1,Bangalore
22214.26,22214.26,6.6,Apple,4,64,4.0,Delhi
32502.97,32502.97,2.07,vivo,8,64,3.8,Mumbai
18076.6,18076.6,24.64,Apple,6,512,3.5,Kolkatta
20380.28,20380.28,0.85,OPPO,4,128,3.3,Mumbai
25814.91,25814.91,4.46,OnePlus,6,512,4.7,Bangalore
30035.01,30035.01,12.6,realme,12,256,3.6,Bangalore
26502.65,26502.65,25.64,Xiaomi,4,64,4.3,Delhi
12507.05,12507.05,15.51,Motorola,12,64,3.5,Chennai
22853.25,22853.25,13.3,OnePlus,12,64,3.3,Hydrabad
18137.07,18137.07,1.76,OnePlus,4,128,3.3,Hydrabad
20688.51,20688.51,11.58,realme,6,512,3.6,Delhi
29739.3,29739.3,17.4,OnePlus,6,128,3.5,Kolkatta
39347.39,39347.39,7.75,Motorola,4,128,4.8,Pune
24813.32,24813.32,3.91,OnePlus,12,128,5.0,Mumbai
23845.31,47690.62,8.89,Xiaomi,8,64,3.3,Suratt
20689.04,20689.04,26.93,OnePlus,6,512,4.0,Bangalore
28247.05,28247.05,6.72,realme,6,512,3.6,Kolkatta
13077.93,13077.93,29.48,vivo,4,512,3.8,Jaipur
20046.85,20046.85,19.61,vivo,4,64,4.6,Ahmedbad
18952.0,18952.0,28.51,Apple,12,512,4.2,Mumbai
23639.07,23639.07,23.88,OPPO,4,64,3.7,Delhi
28629.77,57259.54,22.81,vivo,4,512,4.6,Pune
23829.12,47658.24,29.08,Samsung,12,128,4.1,Pune
29119.93,29119.93,25.96,Motorola,4,256,4.8,Delhi
11908.48,11908.48,26.69,Samsung,8,128,3.3,Suratt
15631.69,15631.69,13.68,OnePlus,4,512,5.0,Kolkatta
16670.14,16670.14,6.2,vivo,4,128,5.0,Chennai
11059.49,11059.49,29.95,OPPO,12,64,3.2,Mumbai
18588.96,18588.96,29.8,realme,6,512,4.1,Delhi
53874.78,107749.56,5.35,realme,8,128,3.6,Delhi
7847.68,7847.68,1.51,Motorola,12,512,3.3,Delhi
8766.16,8766.16,9.3,OPPO,4,512,3.6,Pune
31720.6,31720.6,26.82,Motorola,6,64,3.1,Jaipur
28879.1,28879.1,25.69,Motorola,4,128,3.8,Bangalore
12226.66,12226.66,28.07,Xiaomi,6,128,3.8,Kolkatta
19509.28,19509.28,24.45,OnePlus,12,128,4.6,Mumbai
33086.11,33086.11,15.02,realme,4,128,4.9,Kolkatta
42808.5,85617.0,21.25,Apple,6,64,4.0,Ahmedbad
31845.23,31845.23,10.65,Xiaomi,4,64,3.5,Mumbai
24241.52,24241.52,23.68,Xiaomi,4,512,4.8,Ahmedbad
18553.94,18553.94,22.65,Apple,6,512,4.8,Ahmedbad
26741.55,26741.55,1.37,Xiaomi,6,128,3.1,Suratt
31840.65,31840.65,2.08,Samsung,6,128,4.4,Bangalore
31496.42,31496.42,13.4,realme,4,256,3.1,Jaipur
27745.67,27745.67,28.01,Apple,6,512,3.5,Bangalore
34278.72,34278.72,5.75,realme,4,256,3.5,Pune
13060.69,13060.69,11.77,Motorola,12,64,3.8,Chennai
30937.77,30937.77,0.56,Xiaomi,12,128,4.1,Bangalore
26487.29,26487.29,15.71,realme,12,256,3.3,Delhi
78362.47,156724.94,10.82,Motorola,6,128,4.2,Suratt
48605.61,97211.22,3.43,Apple,12,256,3.5,Bangalore
23892.6,23892.6,5.06,Apple,12,256,3.5,Pune
9673.32,9673.32,26.9,Xiaomi,6,256,3.8,Chennai
30629.31,30629.31,5.57,realme,8,128,3.5,Bangalore
25536.63,25536.63,7.81,OnePlus,12,128,3.6,Ahmedbad
18549.7,18549.7,22.23,Apple,12,128,4.1,Bangalore
22789.94,22789.94,25.71,Xiaomi,12,512,4.2,Mumbai
12717.69,12717.69,22.59,realme,6,256,5.0,Delhi
18387.38,18387.38,4.61,realme,4,128,3.5,Kolkatta
23868.84,23868.84,5.41,realme,6,512,3.6,Ahmedbad
12599.35,12599.35,24.36,Motorola,6,256,4.1,Delhi
23269.59,23269.59,28.26,realme,8,128,4.9,Chennai
15347.54,15347.54,26.5,Samsung,12,256,3.4,Hydrabad
18386.31,18386.31,0.41,OnePlus,4,128,4.3,Jaipur
30772.4,30772.4,0.91,OPPO,4,64,3.5,Pune
25510.3,25510.3,11.25,vivo,6,128,3.3,Ahmedbad
23742.17,23742.17,10.39,Samsung,6,512,4.6,Ahmedbad
35687.99,71375.98,22.98,Xiaomi,4,64,4.9,Ahmedbad
16364.44,16364.44,21.63,Samsung,12,256,3.3,Bangalore
25367.36,25367.36,7.3,Motorola,8,64,3.3,Suratt
11295.72,22591.44,25.49,realme,8,64,3.4,Pune
9753.15,9753.15,10.71,Samsung,4,128,3.2,Mumbai
20349.57,20349.57,9.77,Xiaomi,4,64,3.5,Jaipur
12751.41,12751.41,13.9,Xiaomi,6,512,5.0,Kolkatta
21427.82,21427.82,20.23,Motorola,12,64,4.8,Jaipur
25088.71,25088.71,0.56,OPPO,12,256,4.1,Chennai
17808.36,17808.36,13.24,Samsung,8,512,3.8,Bangalore
45624.09,91248.18,7.17,Samsung,8,128,3.7,Hydrabad
44023.27,88046.54,10.54,Samsung,4,512,3.9,Chennai
23392.94,46785.88,19.54,OnePlus,12,512,4.6,Jaipur
18697.39,37394.78,24.4,OPPO,4,512,5.0,Pune
21758.67,21758.67,4.93,Samsung,12,64,3.6,Kolkatta
22303.23,22303.23,14.01,Motorola,12,128,4.4,Ahmedbad
29368.33,29368.33,14.54,realme,12,256,3.9,Ahmedbad
19044.74,19044.74,22.73,Apple,4,64,4.8,Mumbai
19118.79,19118.79,1.97,Samsung,6,512,3.3,Delhi
24032.86,24032.86,4.76,realme,6,512,3.7,Delhi
17096.7,17096.7,8.25,Samsung,4,512,4.9,Suratt
14927.68,14927.68,20.16,realme,6,128,3.1,Chennai
16796.87,16796.87,20.11,OPPO,12,256,3.8,Jaipur
18659.69,18659.69,11.25,OPPO,12,256,3.5,Delhi
14417.7,14417.7,15.18,Xiaomi,6,128,3.8,Pune
20553.5,20553.5,25.26,vivo,4,256,4.6,Ahmedbad
20491.11,20491.11,0.17,Samsung,8,512,3.7,Bangalore
12783.12,12783.12,23.91,Samsung,12,128,3.1,Ahmedbad
28049.16,28049.16,13.74,Samsung,6,128,3.3,Delhi
18267.7,36535.4,14.82,Samsung,6,256,3.5,Delhi
13487.58,13487.58,25.52,OnePlus,4,512,3.8,Suratt
23634.12,23634.12,15.15,OnePlus,6,128,4.5,Jaipur
12420.41,12420.41,14.56,OnePlus,12,512,3.9,Kolkatta
17488.19,17488.19,14.92,OPPO,4,128,3.1,Suratt
18473.75,18473.75,0.86,Samsung,4,512,3.1,Ahmedbad
27577.72,27577.72,20.74,Apple,8,128,4.7,Hydrabad
26427.82,26427.82,9.41,Xiaomi,4,128,3.6,Suratt
37621.22,75242.44,26.23,OPPO,12,64,3.5,Ahmedbad
23116.5,23116.5,15.94,vivo,4,256,4.3,Ahmedbad
23749.53,23749.53,0.99,Apple,8,512,3.1,Mumbai
22442.84,22442.84,3.13,Xiaomi,4,64,3.5,Delhi
16377.09,16377.09,11.69,vivo,4,512,4.1,Ahmedbad
38571.42,77142.84,27.21,Samsung,6,512,4.2,Kolkatta
24750.86,24750.86,6.53,realme,6,512,4.9,Mumbai
15512.24,15512.24,22.4,vivo,6,256,4.1,Hydrabad
59898.88,119797.76,3.56,OPPO,4,64,3.1,Hydrabad
40694.42,81388.84,14.45,Apple,4,64,4.0,Kolkatta
38962.84,77925.68,27.9,OnePlus,6,512,3.6,Hydrabad
24265.1,24265.1,14.3,OnePlus,6,512,4.7,Pune
58976.17,117952.34,3.64,OnePlus,4,64,4.3,Delhi
25151.62,25151.62,10.07,OnePlus,12,128,3.3,Chennai
7089.13,7089.13,11.03,Motorola,12,512,4.7,Hydrabad
35547.12,71094.24,18.29,Motorola,8,128,3.6,Bangalore
35794.12,71588.24,13.72,Motorola,6,128,3.9,Hydrabad
24021.0,24021.0,12.22,Motorola,8,64,4.7,Kolkatta
18328.68,18328.68,28.12,OPPO,12,64,3.3,Hydrabad
14768.88,14768.88,18.83,Xiaomi,6,64,3.7,Kolkatta
23294.72,46589.44,28.71,Samsung,4,128,3.3,Jaipur
23165.81,23165.81,10.29,OnePlus,12,128,3.1,Jaipur
31570.93,31570.93,5.53,OPPO,6,64,3.4,Ahmedbad
13729.9,13729.9,24.59,OnePlus,4,64,3.6,Kolkatta
42719.24,85438.48,21.22,Xiaomi,6,128,3.1,Bangalore
14657.38,14657.38,13.77,Xiaomi,6,128,4.9,Delhi
40000.8,80001.6,3.58,Motorola,6,128,4.4,Delhi
9778.27,9778.27,10.48,Samsung,4,128,3.0,Delhi
28319.31,28319.31,3.96,Apple,8,256,3.2,Hydrabad
32987.24,32987.24,4.73,Motorola,6,64,3.7,Pune
20586.66,20586.66,13.69,Apple,12,128,3.4,Pune
20661.04,20661.04,15.93,Apple,4,512,3.3,Bangalore
26951.43,26951.43,22.54,Apple,8,128,3.4,Suratt
16441.33,16441.33,19.9,Samsung,8,512,4.4,Hydrabad
11565.43,11565.43,14.91,OPPO,12,128,4.1,Bangalore
28643.52,28643.52,16.09,Motorola,12,64,4.8,Pune
14400.99,14400.99,13.2,realme,8,64,4.0,Mumbai
28338.86,28338.86,29.83,vivo,4,64,4.3,Delhi
29670.79,29670.79,3.28,Xiaomi,12,512,3.7,Mumbai
15526.56,15526.56,26.39,Apple,6,128,4.0,Ahmedbad
13090.38,13090.38,29.75,Samsung,4,512,4.1,Hydrabad
13932.76,13932.76,16.69,realme,4,256,5.0,Kolkatta
22737.6,22737.6,17.01,OnePlus,4,128,3.1,Pune
17393.24,17393.24,26.87,Samsung,12,64,5.0,Mumbai
19363.81,19363.81,16.42,Xiaomi,4,64,4.2,Pune
32287.18,32287.18,9.41,Xiaomi,4,64,3.5,Delhi
44737.41,89474.82,3.45,Xiaomi,4,64,3.1,Delhi
34342.83,68685.66,15.88,realme,8,128,3.6,Pune
23055.23,23055.23,25.76,OPPO,4,64,3.5,Kolkatta
17275.58,17275.58,7.29,Samsung,4,512,3.5,Mumbai
21257.1,21257.1,15.93,OPPO,6,64,4.8,Chennai
36653.94,73307.88,6.03,Samsung,6,512,3.3,Jaipur
20920.81,20920.81,5.34,Apple,4,512,3.4,Kolkatta
11654.93,11654.93,10.56,OPPO,4,64,3.7,Kolkatta
9440.53,9440.53,11.96,Samsung,6,256,3.7,Hydrabad
28123.18,28123.18,4.97,vivo,4,512,3.3,Hydrabad
22614.17,22614.17,3.35,realme,6,512,3.7,Pune
6989.84,6989.84,23.75,Motorola,12,256,4.0,Hydrabad
27893.72,27893.72,8.85,OnePlus,4,64,4.6,Chennai
15359.09,15359.09,29.39,Motorola,8,128,3.3,Ahmedbad
24586.03,24586.03,17.97,OPPO,8,256,4.9,Chennai
22332.1,22332.1,23.75,Samsung,4,256,4.8,Pune
17840.38,17840.38,24.99,Apple,4,64,3.2,Suratt
13941.14,13941.14,22.16,OPPO,6,128,3.2,Pune
19005.18,19005.18,11.17,Xiaomi,4,256,3.5,Suratt
23148.43,23148.43,10.61,OPPO,6,256,3.8,Kolkatta
7540.63,7540.63,21.98,OPPO,4,512,4.2,Pune
26977.5,26977.5,1.9,vivo,4,256,3.5,Pune
13685.09,13685.09,19.49,Xiaomi,6,128,3.5,Hydrabad
34328.21,34328.21,8.67,OPPO,12,128,3.5,Delhi
30940.87,30940.87,9.36,Motorola,12,64,3.6,Suratt
13832.02,13832.02,25.77,Samsung,4,512,4.0,Suratt
48640.84,97281.68,3.36,Apple,4,256,4.7,Jaipur
8865.35,8865.35,27.19,OPPO,4,64,4.6,Hydrabad
30630.0,61260.0,12.24,realme,12,64,4.7,Hydrabad
20251.84,20251.84,23.5,OnePlus,8,256,4.0,Jaipur
17288.92,17288.92,22.29,realme,12,64,4.2,Jaipur
25425.83,25425.83,8.21,OnePlus,12,128,4.1,Jaipur
15526.93,15526.93,14.72,OnePlus,4,64,3.1,Chennai
22797.24,22797.24,4.96,Apple,6,512,4.4,Delhi
16063.69,16063.69,1.11,Samsung,8,128,3.1,Mumbai
29400.29,29400.29,6.44,realme,12,256,4.8,Hydrabad
53691.37,107382.74,1.23,Apple,6,64,4.4,Delhi
32503.09,32503.09,29.0,realme,4,256,3.3,Chennai
40379.69,80759.38,19.26,OPPO,12,256,4.7,Delhi
21212.66,21212.66,23.42,OnePlus,12,128,4.2,Bangalore
21636.52,21636.52,19.93,Apple,12,128,4.6,Chennai
71322.22,142644.44,14.27,Motorola,4,256,4.7,Ahmedbad
63576.53,127153.06,9.01,Apple,4,128,4.2,Pune
36344.17,36344.17,3.17,Xiaomi,8,256,3.2,Chennai
31337.4,62674.8,15.13,OnePlus,4,128,4.1,Jaipur
20587.32,20587.32,16.23,Apple,4,512,3.5,Jaipur
27520.82,27520.82,3.3,realme,8,128,3.2,Hydrabad
7028.18,7028.18,7.28,realme,8,64,4.1,Chennai
16859.89,16859.89,16.56,OPPO,6,512,4.7,Ahmedbad
15604.11,15604.11,16.26,Samsung,4,512,4.4,Pune
17246.94,17246.94,15.51,realme,8,128,5.0,Pune
35656.42,35656.42,17.74,Motorola,6,64,4.2,Kolkatta
14961.76,14961.76,9.82,realme,8,64,3.8,Jaipur
22210.04,22210.04,9.02,Apple,4,64,3.3,Jaipur
56522.57,113045.14,14.85,vivo,8,64,4.7,Jaipur
24023.03,24023.03,11.8,Motorola,4,128,3.5,Kolkatta
20465.97,20465.97,24.63,Samsung,6,512,4.6,Pune
14548.16,14548.16,18.14,vivo,4,128,3.1,Delhi
24716.59,24716.59,25.53,vivo,8,64,3.3,Delhi
32977.77,32977.77,11.81,Apple,4,128,4.0,Kolkatta
36834.44,73668.88,23.22,Apple,6,512,4.7,Hydrabad
26390.07,26390.07,27.44,realme,4,256,3.3,Ahmedbad
22651.45,22651.45,13.44,vivo,6,512,3.5,Suratt
15201.02,15201.02,16.51,OnePlus,4,64,3.3,Chennai
15476.98,15476.98,1.97,OPPO,12,64,3.1,Mumbai
46025.51,92051.02,19.14,realme,8,128,3.8,Ahmedbad
20750.07,20750.07,25.09,OnePlus,12,128,4.3,Delhi
27643.25,27643.25,28.87,Motorola,4,128,3.5,Bangalore
16125.06,16125.06,1.85,realme,6,256,3.5,Delhi
19813.41,19813.41,26.24,Motorola,12,64,5.0,Bangalore
57286.79,114573.58,0.35,vivo,6,128,3.2,Jaipur
13623.38,13623.38,28.23,Samsung,8,64,3.0,Delhi
16788.07,16788.07,28.25,realme,6,512,4.9,Pune
22771.24,45542.48,23.74,Samsung,8,64,3.9,Suratt
26757.99,26757.99,28.71,Xiaomi,8,256,3.3,Delhi
10832.82,10832.82,20.3,OPPO,12,128,3.8,Kolkatta
19972.12,19972.12,13.98,Apple,8,64,4.1,Bangalore
24185.63,24185.63,13.17,OnePlus,6,128,3.3,Pune
19419.22,19419.22,27.89,Apple,8,128,4.9,Pune
47194.14,94388.28,6.1,vivo,4,512,4.6,Pune
20789.73,20789.73,16.44,OnePlus,8,64,4.7,Kolkatta
23942.37,23942.37,5.31,Samsung,6,64,3.6,Pune
35436.11,35436.11,16.92,Motorola,4,128,3.6,Delhi
17653.81,17653.81,28.02,OPPO,4,128,3.2,Jaipur
26858.02,26858.02,23.82,OnePlus,4,512,4.3,Ahmedbad
51928.03,103856.06,4.16,Xiaomi,8,64,3.3,Pune
37802.96,75605.92,9.48,Samsung,12,256,4.6,Chennai
22941.92,22941.92,12.33,vivo,6,512,4.8,Chennai
35132.57,35132.57,6.53,OPPO,12,128,3.7,Suratt
18739.92,18739.92,29.31,Apple,12,512,5.0,Chennai
32876.44,32876.44,5.05,Motorola,6,64,3.2,Bangalore
34836.1,69672.2,29.12,Samsung,8,128,3.9,Hydrabad
44321.1,88642.2,16.29,OnePlus,8,256,4.1,Jaipur
21504.31,21504.31,23.24,OPPO,4,512,3.9,Hydrabad
26131.37,26131.37,21.12,OPPO,12,64,5.0,Jaipur
22546.01,22546.01,20.78,realme,8,128,3.1,Bangalore
22727.09,22727.09,4.5,Xiaomi,12,64,3.5,Chennai
18181.8,18181.8,23.29,Motorola,8,64,5.0,Hydrabad
8636.44,8636.44,29.07,OPPO,4,64,3.3,Jaipur
24058.1,24058.1,4.66,realme,6,512,4.3,Hydrabad
6198.31,6198.31,22.21,Motorola,12,512,3.5,Suratt
13997.76,13997.76,16.68,Samsung,12,128,3.7,Suratt
25769.62,25769.62,5.83,Motorola,8,64,3.9,Bangalore
13778.83,13778.83,16.95,realme,8,64,4.8,Kolkatta
42732.59,85465.18,20.93,realme,12,128,4.2,Jaipur
19635.0,19635.0,28.6,vivo,4,256,4.0,Hydrabad
22228.53,22228.53,6.54,Samsung,12,64,4.2,Kolkatta
23942.15,47884.3,8.52,Xiaomi,8,64,3.7,Bangalore
16437.34,16437.34,21.82,OPPO,12,256,3.6,Hydrabad
12096.99,12096.99,12.94,vivo,4,64,3.5,Pune
13998.26,13998.26,22.7,OnePlus,4,512,4.4,Kolkatta
18563.37,18563.37,17.69,Xiaomi,4,64,3.1,Chennai
11181.06,11181.06,29.18,OPPO,12,64,4.1,Delhi
41563.62,41563.62,4.05,OnePlus,12,512,3.8,Jaipur
27374.41,27374.41,1.46,OnePlus,12,64,3.0,Delhi
38443.15,38443.15,9.87,Motorola,4,128,4.8,Kolkatta
20037.17,20037.17,20.38,Apple,12,256,3.8,Suratt
15336.35,15336.35,24.1,OPPO,6,512,4.2,Suratt
21396.53,21396.53,9.86,OnePlus,4,256,4.6,Mumbai
25051.1,25051.1,22.96,Samsung,6,128,3.8,Delhi
23036.76,23036.76,2.95,OnePlus,4,256,3.5,Pune
18956.92,18956.92,2.8,Samsung,6,512,3.6,Mumbai
25110.54,25110.54,16.22,OPPO,8,256,3.1,Mumbai
47332.17,94664.34,12.12,Apple,8,128,3.5,Pune
41357.09,82714.18,23.92,Apple,6,64,3.8,Pune
20350.27,20350.27,24.69,Apple,12,128,4.1,Hydrabad
27425.99,54851.98,21.42,realme,12,64,4.4,Suratt
25542.07,51084.14,21.38,Samsung,8,128,3.6,Ahmedbad
24211.58,24211.58,8.67,Apple,12,512,5.0,Bangalore
46003.53,92007.06,9.03,Samsung,6,64,3.7,Chennai
31297.82,31297.82,5.25,Xiaomi,4,128,3.2,Mumbai
54009.98,108019.96,20.89,Motorola,12,64,3.6,Mumbai
10972.8,10972.8,17.08,Xiaomi,6,256,4.9,Kolkatta
12605.54,12605.54,9.28,vivo,4,64,5.0,Ahmedbad
39631.25,39631.25,8.57,Motorola,6,64,4.2,Delhi
35363.69,35363.69,11.52,OPPO,6,256,3.3,Kolkatta
16454.17,16454.17,4.13,Samsung,8,64,3.7,Mumbai
27897.44,27897.44,12.17,Xiaomi,4,512,4.4,Ahmedbad
76101.24,152202.48,3.83,OPPO,12,512,5.0,Bangalore
27738.14,27738.14,9.58,Xiaomi,12,512,3.9,Suratt
65805.34,131610.68,14.09,Apple,6,128,4.0,Chennai
36361.4,36361.4,11.96,realme,12,128,4.2,Hydrabad
28554.94,28554.94,10.1,Xiaomi,4,512,4.7,Ahmedbad
19331.54,19331.54,28.46,realme,12,128,4.0,Chennai
30709.51,30709.51,23.96,vivo,4,64,3.7,Ahmedbad
18997.01,18997.01,23.82,vivo,4,64,3.6,Mumbai
26678.8,26678.8,15.06,OPPO,8,64,3.3,Pune
21137.82,21137.82,13.99,Apple,4,512,4.5,Hydrabad
