stock_id,shop_id,model_id,available_units,last_updated
STK7178,SHOP3039,MOD2080,,2021-07-14
STK7179,SHOP3006,MOD2121,16.0,2021-12-12
STK7180,SHOP3008,MOD2131,19.0,2022-03-14
STK7181,SHOP3059,MOD2059,35.0,2020-11-06
STK7182,SHOP3016,MOD2016,13.0,2019-02-27
STK7183,SHOP3072,MOD2005,14.0,2019-09-29
STK7184,SHOP3003,MOD2017,13.0,2019-09-04
STK7185,SHOP3097,MOD2019,9.0,2021-12-06
STK7186,SHOP3028,MOD2052,30.0,2022-08-29
STK7187,SHOP3068,MOD2016,27.0,2024-12-16
STK7188,SHOP3099,MOD2160,31.0,2019-08-29
STK7189,SHOP3072,MOD2038,6.0,2024-03-24
STK7190,SHOP3061,MOD2153,20.0,2025-05-22
STK7191,SHOP3075,MOD2106,16.0,2020-11-28
STK7192,SHOP3022,MOD2027,21.0,2024-01-22
STK7193,SHOP3047,MOD2182,0.0,2020-05-12
STK7194,SHOP3055,MOD2110,7.0,2023-02-28
STK7195,SHOP3060,MOD2052,27.0,2022-05-30
STK7196,SHOP3076,MOD2063,30.0,2020-10-23
STK7197,SHOP3047,MOD2109,19.0,2020-04-30
STK7198,SHOP3011,MOD2170,36.0,2025-01-11
STK7199,SHOP3038,MOD2038,,2022-11-21
STK7200,SHOP3004,MOD2058,20.0,2022-06-08
STK7201,SHOP3023,MOD2088,31.0,2019-07-13
STK7202,SHOP3025,MOD2134,31.0,2024-11-24
STK7203,SHOP3045,MOD2080,9.0,2021-09-30
STK7204,SHOP3041,MOD2047,14.0,2020-04-16
STK7205,SHOP3050,MOD2037,13.0,2019-11-15
STK7206,SHOP3051,MOD2014,,2021-09-26
STK7207,SHOP3035,MOD2125,18.0,2022-03-03
STK7208,SHOP3003,MOD2060,23.0,2022-09-28
STK7209,SHOP3086,MOD2039,31.0,2024-08-30
STK7210,SHOP3052,MOD2009,20.0,2019-01-21
STK7211,SHOP3047,MOD2043,25.0,2025-01-11
STK7212,SHOP3003,MOD2195,28.0,2021-02-26
STK7213,SHOP3038,MOD2159,15.0,2025-07-17
STK7214,SHOP3058,MOD2092,30.0,2019-03-06
STK7215,SHOP3024,MOD2070,6.0,2021-09-06
STK7216,SHOP3050,MOD2078,5.0,2020-06-30
STK7217,SHOP3003,MOD2004,24.0,2020-09-30
STK7218,SHOP3040,MOD2106,25.0,2023-09-03
STK7219,SHOP3074,MOD2110,9.0,2024-11-28
STK7220,SHOP3021,MOD2129,10.0,2022-01-21
STK7221,SHOP3053,MOD2077,28.0,2023-09-14
STK7222,SHOP3075,MOD2138,33.0,2019-10-22
STK7223,SHOP3099,MOD2119,12.0,2025-04-11
STK7224,SHOP3040,MOD2161,11.0,2024-12-09
STK7225,SHOP3069,MOD2071,,2024-08-10
STK7226,SHOP3046,MOD2153,35.0,2019-12-06
STK7227,SHOP3005,MOD2038,7.0,2019-08-07
STK7228,SHOP3007,MOD2123,41.0,2025-06-15
STK7229,SHOP3084,MOD2055,21.0,2021-09-22
STK7230,SHOP3095,MOD2160,36.0,2022-05-19
STK7231,SHOP3003,MOD2120,47.0,2024-05-14
STK7232,SHOP3084,MOD2098,28.0,2024-02-28
STK7233,SHOP3083,MOD2177,22.0,2022-03-03
STK7234,SHOP3054,MOD2103,,2021-09-19
STK7235,SHOP3050,MOD2137,,2023-02-28
STK7236,SHOP3079,MOD2086,22.0,2020-09-09
STK7237,SHOP3083,MOD2113,28.0,2025-08-16
STK7238,SHOP3067,MOD2146,20.0,2024-09-16
STK7239,SHOP3099,MOD2191,41.0,2021-06-16
STK7240,SHOP3076,MOD2146,20.0,2020-09-20
STK7241,SHOP3048,MOD2111,13.0,2019-04-28
STK7242,SHOP3015,MOD2123,18.0,2019-03-16
STK7243,SHOP3042,MOD2125,5.0,2024-04-13
STK7244,SHOP3092,MOD2100,11.0,2023-08-30
STK7245,SHOP3096,MOD2125,21.0,2019-11-25
STK7246,SHOP3046,MOD2121,34.0,2019-05-13
STK7247,SHOP3011,MOD2150,29.0,2025-03-12
STK7248,SHOP3044,MOD2023,16.0,2020-04-30
STK7249,SHOP3065,MOD2063,17.0,2019-06-14
STK7250,SHOP3032,MOD2175,32.0,2020-06-14
STK7251,SHOP3062,MOD2083,,2025-01-13
STK7252,SHOP3085,MOD2053,39.0,2020-11-30
STK7253,SHOP3021,MOD2092,23.0,2021-07-02
STK7254,SHOP3020,MOD2190,30.0,2020-07-27
STK7255,SHOP3052,MOD2132,17.0,2022-10-02
STK7256,SHOP3075,MOD2150,16.0,2022-02-08
STK7257,SHOP3042,MOD2023,17.0,2019-01-29
STK7258,SHOP3000,MOD2198,18.0,2020-11-19
STK7259,SHOP3009,MOD2081,36.0,2024-07-07
STK7260,SHOP3050,MOD2085,33.0,2024-05-16
STK7261,SHOP3074,MOD2120,28.0,2021-08-06
STK7262,SHOP3067,MOD2038,22.0,2021-01-28
STK7263,SHOP3014,MOD2020,11.0,2021-10-11
STK7264,SHOP3018,MOD2037,12.0,2024-08-28
STK7265,SHOP3087,MOD2172,43.0,2021-02-01
STK7266,SHOP3048,MOD2028,7.0,2019-09-19
STK7267,SHOP3088,MOD2148,35.0,2024-12-17
STK7268,SHOP3016,MOD2045,24.0,2023-12-11
STK7269,SHOP3001,MOD2053,4.0,2023-02-09
STK7270,SHOP3002,MOD2184,21.0,2023-12-07
STK7271,SHOP3039,MOD2167,28.0,2023-08-12
STK7272,SHOP3030,MOD2099,26.0,2019-09-04
STK7273,SHOP3066,MOD2098,8.0,2025-04-23
STK7274,SHOP3079,MOD2130,17.0,2020-10-11
STK7275,SHOP3076,MOD2188,26.0,2023-07-13
STK7276,SHOP3042,MOD2016,,2023-02-10
STK7277,SHOP3081,MOD2197,21.0,2021-07-09
STK7278,SHOP3070,MOD2160,24.0,2023-10-03
STK7279,SHOP3053,MOD2011,40.0,2019-06-20
STK7280,SHOP3056,MOD2014,17.0,2025-05-28
STK7281,SHOP3081,MOD2123,34.0,2023-06-24
STK7282,SHOP3061,MOD2028,27.0,2021-06-17
STK7283,SHOP3086,MOD2003,23.0,2025-05-25
STK7284,SHOP3023,MOD2114,26.0,2025-08-22
STK7285,SHOP3065,MOD2059,12.0,2019-02-14
STK7286,SHOP3027,MOD2119,14.0,2019-12-29
STK7287,SHOP3056,MOD2112,13.0,2021-04-30
STK7288,SHOP3020,MOD2122,23.0,2024-02-25
STK7289,SHOP3036,MOD2075,16.0,2020-05-10
STK7290,SHOP3057,MOD2160,18.0,2025-08-06
STK7291,SHOP3047,MOD2095,17.0,2024-02-20
STK7292,SHOP3011,MOD2015,2.0,2023-11-08
STK7293,SHOP3089,MOD2081,20.0,2021-02-07
STK7294,SHOP3057,MOD2031,28.0,2021-12-31
STK7295,SHOP3007,MOD2089,34.0,2020-12-07
STK7296,SHOP3000,MOD2081,20.0,2020-12-14
STK7297,SHOP3019,MOD2151,28.0,2024-12-14
STK7298,SHOP3013,MOD2169,10.0,2022-11-18
STK7299,SHOP3045,MOD2160,28.0,2024-07-06
STK7300,SHOP3095,MOD2032,22.0,2021-02-19
STK7301,SHOP3052,MOD2148,16.0,2023-08-23
STK7302,SHOP3012,MOD2168,22.0,2020-10-27
STK7303,SHOP3029,MOD2190,17.0,2019-03-10
STK7304,SHOP3047,MOD2057,9.0,2019-09-21
STK7305,SHOP3008,MOD2124,7.0,2024-09-24
STK7306,SHOP3036,MOD2163,15.0,2023-11-10
STK7307,SHOP3057,MOD2186,8.0,2022-09-21
STK7308,SHOP3021,MOD2172,40.0,2024-05-31
STK7309,SHOP3001,MOD2115,32.0,2023-08-14
STK7310,SHOP3092,MOD2044,21.0,2019-01-19
STK7311,SHOP3023,MOD2175,35.0,2025-01-27
STK7312,SHOP3048,MOD2045,12.0,2023-05-08
STK7313,SHOP3043,MOD2076,19.0,2023-11-23
STK7314,SHOP3091,MOD2024,7.0,2023-12-03
STK7315,SHOP3012,MOD2072,20.0,2025-08-28
STK7316,SHOP3094,MOD2182,14.0,2023-07-29
STK7317,SHOP3037,MOD2090,28.0,2023-11-07
STK7318,SHOP3085,MOD2179,20.0,2023-06-03
STK7319,SHOP3098,MOD2025,21.0,2020-03-05
STK7320,SHOP3099,MOD2012,17.0,2020-01-31
STK7321,SHOP3008,MOD2135,8.0,2024-04-14
STK7322,SHOP3074,MOD2045,10.0,2024-03-03
STK7323,SHOP3032,MOD2061,28.0,2019-12-18
STK7324,SHOP3083,MOD2146,18.0,2020-01-22
STK7325,SHOP3030,MOD2099,35.0,2021-12-09
STK7326,SHOP3026,MOD2093,15.0,2023-06-07
STK7327,SHOP3058,MOD2002,16.0,2022-01-15
STK7328,SHOP3050,MOD2031,20.0,2019-02-08
STK7329,SHOP3038,MOD2187,11.0,2020-07-30
STK7330,SHOP3072,MOD2032,34.0,2020-11-01
STK7331,SHOP3029,MOD2031,32.0,2021-09-24
STK7332,SHOP3089,MOD2160,25.0,2024-12-23
STK7333,SHOP3008,MOD2003,25.0,2023-11-14
STK7334,SHOP3003,MOD2015,41.0,2025-03-15
STK7335,SHOP3051,MOD2142,27.0,2024-12-29
STK7336,SHOP3073,MOD2138,8.0,2022-03-25
STK7337,SHOP3093,MOD2180,38.0,2019-07-04
STK7338,SHOP3077,MOD2083,17.0,2025-03-23
STK7339,SHOP3031,MOD2057,18.0,2019-12-15
STK7340,SHOP3084,MOD2179,16.0,2019-10-06
STK7341,SHOP3053,MOD2071,18.0,2025-01-21
STK7342,SHOP3035,MOD2118,26.0,2020-03-11
STK7343,SHOP3052,MOD2070,16.0,2025-04-05
STK7344,SHOP3049,MOD2088,26.0,2021-12-26
STK7345,SHOP3095,MOD2108,17.0,2019-10-04
STK7346,SHOP3072,MOD2050,29.0,2023-04-11
STK7347,SHOP3064,MOD2104,19.0,2020-11-30
STK7348,SHOP3050,MOD2037,17.0,2025-08-20
STK7349,SHOP3016,MOD2094,27.0,2023-04-12
STK7350,SHOP3035,MOD2167,15.0,2020-01-01
STK7351,SHOP3076,MOD2017,25.0,2020-12-07
STK7352,SHOP3094,MOD2039,5.0,2019-12-11
STK7353,SHOP3009,MOD2124,34.0,2023-08-13
STK7354,SHOP3062,MOD2065,48.0,2020-02-24
STK7355,SHOP3085,MOD2137,21.0,2024-03-16
STK7356,SHOP3055,MOD2171,22.0,2025-02-17
STK7357,SHOP3021,MOD2138,16.0,2023-11-12
STK7358,SHOP3036,MOD2152,10.0,2023-07-10
STK7359,SHOP3054,MOD2161,15.0,2023-01-27
STK7360,SHOP3027,MOD2034,14.0,2023-05-03
STK7361,SHOP3024,MOD2114,22.0,2019-07-08
STK7362,SHOP3098,MOD2127,15.0,2023-11-04
STK7363,SHOP3053,MOD2044,28.0,2024-05-03
STK7364,SHOP3091,MOD2076,7.0,2021-11-22
STK7365,SHOP3079,MOD2079,35.0,2019-04-23
STK7366,SHOP3026,MOD2190,17.0,2021-07-09
STK7367,SHOP3044,MOD2019,8.0,2021-08-03
STK7368,SHOP3082,MOD2145,10.0,2023-09-04
STK7369,SHOP3089,MOD2138,15.0,2020-08-06
STK7370,SHOP3017,MOD2072,7.0,2025-06-27
STK7371,SHOP3045,MOD2121,14.0,2020-07-26
STK7372,SHOP3073,MOD2136,6.0,2021-01-22
STK7373,SHOP3043,MOD2030,15.0,2020-08-08
STK7374,SHOP3054,MOD2048,12.0,2019-09-23
STK7375,SHOP3035,MOD2187,34.0,2023-05-25
STK7376,SHOP3094,MOD2021,2.0,2021-06-24
STK7377,SHOP3037,MOD2057,23.0,2021-02-09
STK7378,SHOP3079,MOD2127,48.0,2023-01-07
STK7379,SHOP3001,MOD2038,19.0,2023-12-16
STK7380,SHOP3031,MOD2028,23.0,2021-10-16
STK7381,SHOP3037,MOD2198,18.0,2023-02-02
STK7382,SHOP3076,MOD2096,14.0,2024-08-11
STK7383,SHOP3033,MOD2112,17.0,2019-02-07
STK7384,SHOP3085,MOD2171,21.0,2024-03-24
STK7385,SHOP3036,MOD2115,32.0,2021-11-13
STK7386,SHOP3077,MOD2126,24.0,2020-08-26
STK7387,SHOP3083,MOD2065,28.0,2025-06-06
STK7388,SHOP3034,MOD2113,15.0,2019-09-06
STK7389,SHOP3026,MOD2096,26.0,2023-08-04
STK7390,SHOP3030,MOD2173,23.0,2024-02-15
STK7391,SHOP3088,MOD2106,20.0,2022-08-07
STK7392,SHOP3091,MOD2198,24.0,2022-09-29
STK7393,SHOP3009,MOD2005,23.0,2024-01-03
STK7394,SHOP3050,MOD2133,6.0,2022-10-18
STK7395,SHOP3038,MOD2118,20.0,2025-08-29
STK7396,SHOP3010,MOD2168,8.0,2021-11-29
STK7397,SHOP3008,MOD2163,10.0,2022-11-15
STK7398,SHOP3000,MOD2151,32.0,2023-01-25
STK7399,SHOP3078,MOD2134,16.0,2024-02-11
STK7400,SHOP3050,MOD2139,32.0,2019-07-09
STK7401,SHOP3095,MOD2091,13.0,2024-08-11
STK7402,SHOP3030,MOD2143,28.0,2024-06-30
STK7403,SHOP3082,MOD2113,25.0,2021-06-29
STK7404,SHOP3004,MOD2060,22.0,2022-01-06
STK7405,SHOP3022,MOD2147,,2020-08-04
STK7406,SHOP3060,MOD2088,9.0,2022-10-13
STK7407,SHOP3045,MOD2024,30.0,2024-09-08
STK7408,SHOP3057,MOD2050,,2023-05-21
STK7409,SHOP3035,MOD2183,27.0,2025-06-14
STK7410,SHOP3086,MOD2098,7.0,2019-12-31
STK7411,SHOP3086,MOD2187,36.0,2025-06-21
STK7412,SHOP3045,MOD2116,22.0,2022-04-08
STK7413,SHOP3032,MOD2133,,2019-09-27
STK7414,SHOP3033,MOD2055,10.0,2022-04-02
STK7415,SHOP3085,MOD2070,34.0,2025-05-01
STK7416,SHOP3083,MOD2071,17.0,2020-08-28
STK7417,SHOP3078,MOD2065,25.0,2020-10-26
STK7418,SHOP3050,MOD2049,,2025-01-27
STK7419,SHOP3053,MOD2108,14.0,2019-12-07
STK7420,SHOP3048,MOD2002,28.0,2019-02-09
STK7421,SHOP3087,MOD2147,20.0,2022-12-18
STK7422,SHOP3035,MOD2029,22.0,2023-10-30
STK7423,SHOP3054,MOD2079,,2025-07-05
STK7424,SHOP3010,MOD2026,23.0,2023-04-19
STK7425,SHOP3049,MOD2133,36.0,2022-09-15
STK7426,SHOP3033,MOD2131,19.0,2023-05-26
STK7427,SHOP3085,MOD2085,13.0,2022-12-09
STK7428,SHOP3000,MOD2054,18.0,2020-04-11
STK7429,SHOP3072,MOD2169,37.0,2023-10-14
STK7430,SHOP3083,MOD2005,4.0,2022-04-05
STK7431,SHOP3003,MOD2113,3.0,2025-07-13
STK7432,SHOP3027,MOD2057,,2022-02-01
STK7433,SHOP3044,MOD2011,1.0,2021-07-08
STK7434,SHOP3080,MOD2164,6.0,2022-10-21
STK7435,SHOP3076,MOD2122,28.0,2019-04-25
STK7436,SHOP3099,MOD2009,22.0,2022-02-02
STK7437,SHOP3003,MOD2030,28.0,2024-05-26
STK7438,SHOP3069,MOD2015,,2019-07-28
STK7439,SHOP3097,MOD2063,17.0,2020-03-30
STK7440,SHOP3090,MOD2135,13.0,2025-08-27
STK7441,SHOP3022,MOD2077,19.0,2023-02-01
STK7442,SHOP3002,MOD2190,14.0,2025-06-19
STK7443,SHOP3043,MOD2180,,2019-08-18
STK7444,SHOP3063,MOD2035,27.0,2021-10-18
STK7445,SHOP3067,MOD2118,18.0,2020-11-18
STK7446,SHOP3098,MOD2029,11.0,2019-08-16
STK7447,SHOP3018,MOD2081,11.0,2019-08-18
STK7448,SHOP3028,MOD2126,29.0,2019-07-14
STK7449,SHOP3028,MOD2069,19.0,2023-07-08
STK7450,SHOP3071,MOD2158,32.0,2021-08-17
STK7451,SHOP3025,MOD2153,18.0,2024-09-06
STK7452,SHOP3030,MOD2128,12.0,2021-11-01
STK7453,SHOP3083,MOD2199,11.0,2022-09-24
STK7454,SHOP3042,MOD2008,17.0,2023-03-09
STK7455,SHOP3095,MOD2051,22.0,2023-12-23
STK7456,SHOP3037,MOD2137,21.0,2023-05-22
STK7457,SHOP3042,MOD2145,,2022-09-14
STK7458,SHOP3084,MOD2056,14.0,2021-12-16
STK7459,SHOP3005,MOD2007,32.0,2021-07-30
STK7460,SHOP3092,MOD2114,11.0,2024-02-18
STK7461,SHOP3047,MOD2037,22.0,2024-01-05
STK7462,SHOP3003,MOD2178,15.0,2022-07-01
STK7463,SHOP3053,MOD2079,24.0,2021-06-08
STK7464,SHOP3094,MOD2058,23.0,2021-07-21
STK7465,SHOP3058,MOD2076,15.0,2024-01-08
STK7466,SHOP3003,MOD2090,4.0,2020-01-12
STK7467,SHOP3073,MOD2035,16.0,2019-05-03
STK7468,SHOP3015,MOD2140,33.0,2022-07-17
STK7469,SHOP3068,MOD2187,11.0,2022-09-07
STK7470,SHOP3008,MOD2000,9.0,2023-11-02
STK7471,SHOP3057,MOD2143,21.0,2021-10-18
STK7472,SHOP3037,MOD2148,22.0,2022-06-12
STK7473,SHOP3072,MOD2146,3.0,2019-07-27
STK7474,SHOP3011,MOD2038,17.0,2019-02-16
STK7475,SHOP3010,MOD2165,28.0,2024-05-24
STK7476,SHOP3090,MOD2016,26.0,2020-08-13
STK7477,SHOP3097,MOD2179,3.0,2021-03-05
STK7478,SHOP3002,MOD2136,20.0,2019-04-24
STK7479,SHOP3021,MOD2169,,2021-12-22
STK7480,SHOP3031,MOD2133,27.0,2024-04-12
STK7481,SHOP3072,MOD2102,15.0,2023-04-30
STK7482,SHOP3052,MOD2073,37.0,2021-10-12
STK7483,SHOP3072,MOD2068,12.0,2020-07-17
STK7484,SHOP3010,MOD2088,12.0,2023-03-25
STK7485,SHOP3057,MOD2157,19.0,2020-05-29
STK7486,SHOP3081,MOD2197,14.0,2024-12-18
STK7487,SHOP3098,MOD2072,17.0,2024-11-02
STK7488,SHOP3048,MOD2151,14.0,2025-08-17
STK7489,SHOP3023,MOD2000,6.0,2022-12-10
STK7490,SHOP3066,MOD2108,23.0,2022-01-20
STK7491,SHOP3007,MOD2015,12.0,2023-11-26
STK7492,SHOP3064,MOD2096,11.0,2019-08-07
STK7493,SHOP3069,MOD2152,30.0,2023-09-21
STK7494,SHOP3026,MOD2021,22.0,2022-11-03
STK7495,SHOP3045,MOD2092,14.0,2025-08-20
STK7496,SHOP3029,MOD2103,14.0,2025-01-05
STK7497,SHOP3092,MOD2134,41.0,2024-07-16
STK7498,SHOP3085,MOD2175,20.0,2020-02-04
STK7499,SHOP3040,MOD2142,12.0,2019-09-17
STK7500,SHOP3067,MOD2155,1.0,2020-03-25
STK7501,SHOP3074,MOD2035,18.0,2021-11-16
STK7502,SHOP3007,MOD2029,21.0,2025-02-07
STK7503,SHOP3094,MOD2193,31.0,2021-04-19
STK7504,SHOP3021,MOD2144,15.0,2019-09-11
STK7505,SHOP3037,MOD2094,11.0,2019-04-18
STK7506,SHOP3001,MOD2046,2.0,2024-12-02
STK7507,SHOP3098,MOD2088,3.0,2024-06-25
STK7508,SHOP3036,MOD2100,31.0,2024-11-18
STK7509,SHOP3066,MOD2113,27.0,2021-12-22
STK7510,SHOP3028,MOD2077,19.0,2020-01-15
STK7511,SHOP3042,MOD2118,1.0,2020-08-01
STK7512,SHOP3084,MOD2074,19.0,2024-04-21
STK7513,SHOP3073,MOD2058,15.0,2020-03-09
STK7514,SHOP3029,MOD2048,13.0,2020-09-01
STK7515,SHOP3045,MOD2023,10.0,2021-11-03
STK7516,SHOP3096,MOD2038,7.0,2021-01-02
STK7517,SHOP3071,MOD2196,24.0,2025-04-21
STK7518,SHOP3076,MOD2162,18.0,2019-01-15
STK7519,SHOP3016,MOD2196,14.0,2020-08-18
STK7520,SHOP3020,MOD2063,23.0,2025-07-18
STK7521,SHOP3053,MOD2044,21.0,2021-06-22
STK7522,SHOP3058,MOD2078,0.0,2024-06-09
STK7523,SHOP3061,MOD2078,21.0,2022-09-23
STK7524,SHOP3024,MOD2018,20.0,2019-11-03
STK7525,SHOP3067,MOD2113,,2020-07-21
STK7526,SHOP3048,MOD2099,41.0,2019-10-25
STK7527,SHOP3020,MOD2148,17.0,2023-03-25
STK7528,SHOP3055,MOD2140,8.0,2023-09-13
STK7529,SHOP3093,MOD2028,28.0,2020-04-07
STK7530,SHOP3014,MOD2161,12.0,2023-03-20
STK7531,SHOP3059,MOD2138,19.0,2024-08-01
STK7532,SHOP3039,MOD2189,1.0,2019-08-24
STK7533,SHOP3052,MOD2134,29.0,2021-01-18
STK7534,SHOP3062,MOD2157,18.0,2020-07-21
STK7535,SHOP3082,MOD2101,0.0,2019-06-01
STK7536,SHOP3088,MOD2144,35.0,2020-01-14
STK7537,SHOP3017,MOD2152,17.0,2021-12-24
STK7538,SHOP3051,MOD2195,12.0,2021-02-24
STK7539,SHOP3066,MOD2154,5.0,2020-12-04
STK7540,SHOP3081,MOD2093,8.0,2024-09-11
STK7541,SHOP3094,MOD2015,6.0,2024-11-27
STK7542,SHOP3095,MOD2101,20.0,2024-09-10
STK7543,SHOP3004,MOD2073,10.0,2021-12-10
STK7544,SHOP3027,MOD2084,37.0,2021-05-02
STK7545,SHOP3096,MOD2132,14.0,2021-05-17
STK7546,SHOP3041,MOD2013,19.0,2021-07-29
STK7547,SHOP3080,MOD2062,32.0,2023-07-02
STK7548,SHOP3038,MOD2181,22.0,2020-06-04
STK7549,SHOP3047,MOD2146,27.0,2019-04-03
STK7550,SHOP3095,MOD2022,24.0,2021-11-24
STK7551,SHOP3098,MOD2024,2.0,2024-06-16
STK7552,SHOP3062,MOD2112,20.0,2024-08-08
STK7553,SHOP3066,MOD2097,,2024-08-16
STK7554,SHOP3077,MOD2177,9.0,2020-11-30
STK7555,SHOP3071,MOD2122,22.0,2019-05-26
STK7556,SHOP3041,MOD2035,22.0,2023-12-08
STK7557,SHOP3071,MOD2195,18.0,2025-07-11
STK7558,SHOP3034,MOD2085,17.0,2024-11-04
STK7559,SHOP3032,MOD2084,24.0,2021-09-05
STK7560,SHOP3074,MOD2055,28.0,2021-05-27
STK7561,SHOP3020,MOD2039,18.0,2023-04-16
STK7562,SHOP3027,MOD2103,,2023-08-19
STK7563,SHOP3060,MOD2148,24.0,2024-06-22
STK7564,SHOP3050,MOD2170,26.0,2025-07-17
STK7565,SHOP3090,MOD2155,25.0,2024-10-03
STK7566,SHOP3067,MOD2145,6.0,2025-06-09
STK7567,SHOP3078,MOD2014,29.0,2024-03-16
STK7568,SHOP3046,MOD2197,18.0,2023-04-25
STK7569,SHOP3004,MOD2183,36.0,2021-10-02
STK7570,SHOP3057,MOD2023,30.0,2020-04-11
STK7571,SHOP3084,MOD2000,,2021-12-07
STK7572,SHOP3094,MOD2135,37.0,2023-12-04
STK7573,SHOP3056,MOD2136,31.0,2025-08-18
STK7574,SHOP3047,MOD2146,25.0,2023-12-10
STK7575,SHOP3057,MOD2070,4.0,2021-05-13
STK7576,SHOP3048,MOD2026,5.0,2021-05-13
STK7577,SHOP3068,MOD2002,27.0,2021-12-17
STK7578,SHOP3096,MOD2150,30.0,2019-03-21
STK7579,SHOP3018,MOD2114,26.0,2020-05-05
STK7580,SHOP3092,MOD2178,22.0,2023-12-06
STK7581,SHOP3055,MOD2112,31.0,2023-01-02
STK7582,SHOP3003,MOD2120,14.0,2025-01-29
STK7583,SHOP3028,MOD2098,15.0,2021-10-10
STK7584,SHOP3049,MOD2075,14.0,2023-10-10
STK7585,SHOP3073,MOD2056,44.0,2021-02-07
STK7586,SHOP3049,MOD2079,18.0,2020-08-12
STK7587,SHOP3074,MOD2156,30.0,2024-06-30
STK7588,SHOP3009,MOD2008,,2024-02-06
STK7589,SHOP3009,MOD2104,8.0,2024-02-28
STK7590,SHOP3001,MOD2171,15.0,2021-11-11
STK7591,SHOP3093,MOD2104,25.0,2022-10-15
STK7592,SHOP3058,MOD2195,27.0,2019-01-27
STK7593,SHOP3001,MOD2017,27.0,2020-08-08
STK7594,SHOP3057,MOD2109,20.0,2022-12-26
STK7595,SHOP3059,MOD2075,21.0,2020-02-27
STK7596,SHOP3065,MOD2085,15.0,2019-06-04
STK7597,SHOP3057,MOD2014,30.0,2025-06-18
STK7598,SHOP3033,MOD2191,23.0,2024-03-02
STK7599,SHOP3050,MOD2028,5.0,2019-12-06
STK7600,SHOP3025,MOD2119,20.0,2024-04-06
STK7601,SHOP3032,MOD2117,0.0,2023-11-06
STK7602,SHOP3083,MOD2199,7.0,2025-02-20
STK7603,SHOP3021,MOD2085,14.0,2023-03-10
STK7604,SHOP3003,MOD2146,3.0,2023-03-23
STK7605,SHOP3026,MOD2173,18.0,2019-09-23
STK7606,SHOP3073,MOD2012,13.0,2019-07-03
STK7607,SHOP3055,MOD2102,34.0,2025-08-13
STK7608,SHOP3091,MOD2030,6.0,2021-09-09
STK7609,SHOP3067,MOD2017,3.0,2019-12-15
STK7610,SHOP3043,MOD2144,7.0,2023-02-10
STK7611,SHOP3054,MOD2015,9.0,2025-08-25
STK7612,SHOP3096,MOD2146,,2021-05-07
STK7613,SHOP3089,MOD2085,24.0,2023-02-28
STK7614,SHOP3026,MOD2014,20.0,2019-07-01
STK7615,SHOP3049,MOD2122,34.0,2019-09-10
STK7616,SHOP3086,MOD2196,13.0,2021-03-04
STK7617,SHOP3046,MOD2169,9.0,2020-12-29
STK7618,SHOP3010,MOD2014,12.0,2023-02-11
STK7619,SHOP3008,MOD2105,20.0,2020-02-09
STK7620,SHOP3007,MOD2042,16.0,2025-08-06
STK7621,SHOP3021,MOD2087,11.0,2023-10-02
STK7622,SHOP3078,MOD2108,24.0,2021-05-15
STK7623,SHOP3069,MOD2152,14.0,2019-08-25
STK7624,SHOP3044,MOD2062,9.0,2019-12-06
STK7625,SHOP3068,MOD2012,,2025-04-17
STK7626,SHOP3047,MOD2170,16.0,2019-05-10
STK7627,SHOP3049,MOD2077,19.0,2023-07-11
STK7628,SHOP3023,MOD2098,4.0,2019-09-12
STK7629,SHOP3028,MOD2002,3.0,2021-05-16
STK7630,SHOP3079,MOD2006,31.0,2019-09-27
STK7631,SHOP3045,MOD2117,12.0,2024-02-12
STK7632,SHOP3077,MOD2171,17.0,2019-06-22
STK7633,SHOP3071,MOD2082,19.0,2025-02-17
STK7634,SHOP3076,MOD2146,32.0,2024-06-11
STK7635,SHOP3060,MOD2125,34.0,2022-04-21
STK7636,SHOP3058,MOD2079,16.0,2019-01-16
STK7637,SHOP3012,MOD2080,,2023-12-10
STK7638,SHOP3045,MOD2005,21.0,2023-11-15
STK7639,SHOP3043,MOD2121,26.0,2024-04-13
STK7640,SHOP3034,MOD2157,,2019-03-26
STK7641,SHOP3009,MOD2027,28.0,2023-02-23
STK7642,SHOP3078,MOD2032,27.0,2020-11-27
STK7643,SHOP3058,MOD2020,,2020-04-09
STK7644,SHOP3059,MOD2058,7.0,2022-02-07
STK7645,SHOP3031,MOD2084,21.0,2019-02-22
STK7646,SHOP3012,MOD2058,35.0,2021-02-19
STK7647,SHOP3011,MOD2190,31.0,2021-10-02
STK7648,SHOP3096,MOD2133,18.0,2021-12-04
STK7649,SHOP3004,MOD2163,,2025-02-03
STK7650,SHOP3072,MOD2045,17.0,2023-11-29
STK7651,SHOP3095,MOD2117,21.0,2019-06-18
STK7652,SHOP3036,MOD2012,15.0,2024-08-30
STK7653,SHOP3039,MOD2068,3.0,2023-06-22
STK7654,SHOP3075,MOD2085,15.0,2023-05-21
STK7655,SHOP3060,MOD2102,19.0,2024-02-26
STK7656,SHOP3023,MOD2010,27.0,2022-05-30
STK7657,SHOP3094,MOD2099,22.0,2022-01-02
STK7658,SHOP3067,MOD2190,1.0,2023-03-01
STK7659,SHOP3085,MOD2026,23.0,2025-02-14
STK7660,SHOP3056,MOD2161,21.0,2024-12-10
STK7661,SHOP3055,MOD2018,24.0,2022-07-14
